id;val
754;0.13113623008558428,0.278232398169069,0.31592199384341046,0.5243257787495715,0.5492243034701013,0.2109291974434041,0.48830575532209186,0.8988105452932235,0.9215316787186308,0.26971135553358305
755;0.522920960771978,0.5709935694448606,0.5209566351816345,0.513053502325956,0.5283173710438913,0.9911641612591227,0.7706158691880979,0.10813281292052679,0.723986016058328,0.49763566965938844
756;0.9936844976808755,0.7391121590266437,0.6704881828169635,0.39422549521377903,0.03822644123921071,0.7926477331073603,0.5582348376910223,0.671017225093694,0.32866333310807516,0.5032005322301946
757;0.9169699013537718,0.5947329315135196,0.5444789817314776,0.08765958337832747,0.29799384728978173,0.9991517583039992,0.754366340403655,0.18163401743339602,0.5604999956934077,0.38892502314410216
758;0.46009288024773165,0.7732039338169923,0.12896864809304598,0.12315081267220707,0.4185697876102922,0.4098318398946952,0.7475806837084328,0.4383020321418595,0.4088581438710205,0.08061737071465735
759;0.13884915556431865,0.011693488761789994,0.5944382717075998,0.036078335670535755,0.68460352549177,0.9474527394786573,0.5163593281344933,0.28573880725434286,0.5127303861864286,0.19262340308469517
760;0.9746497571589081,0.9700229745837337,0.06277381397643766,0.3491375803445821,0.6098933153097365,0.8593271324648006,0.08773390445358542,0.11472342439088701,0.7190872448536101,0.4510580715495943
761;0.7824835974818746,0.6071769669674038,0.6580464642803358,0.5360677142832471,0.48477636548119507,0.10692009709476213,0.8435009432673918,0.05387289271982998,0.5447748617499703,0.23708892134371906
762;0.4193222835112931,0.4528284988361173,0.6828714175788265,0.0751017526137644,0.4374602752590414,0.434255721315423,0.7800621239494372,0.8538073594439466,0.17826674073793114,0.17572842491900897
763;0.9709126550243559,0.20886447603573244,0.4291204693118942,0.04572124856474391,0.8976128825262149,0.11420349653638817,0.11883148325881898,0.5670121748256942,0.8563388678520606,0.32061793503706393
764;0.3889542036405138,0.12597923163297675,0.028628167282640615,0.2759501273003322,0.36579439674411396,0.9246951005896519,0.592306547499009,0.20927822029701848,0.04803798135108672,0.8272204541562244
765;0.9310385962072236,0.8328229340021223,0.0633051678505615,0.1543795017553563,0.14029659899316038,0.46296181754802535,0.017683103888621043,0.4128307518798059,0.9984445247918929,0.18524175991878944
766;0.7741478137547063,0.31686706516524465,0.5067924369957735,0.1214966786929953,0.3446874971987911,0.1990456750052888,0.8950276478629293,0.6197998060791295,0.6825159785191005,0.6827374894062885
767;0.6911606367813691,0.46275743939260994,0.8603323247889237,0.12685436309047582,0.503036619684784,0.23069086751410073,0.1173328662812152,0.348412103823208,0.2059525589681891,0.500391970548419
768;0.8896276785004047,0.7138354964239761,0.9658483954454584,0.4192453316402265,0.965323619775979,0.5126500327874632,0.24059994930095596,0.6359885375269564,0.9971643209687181,0.1625643174450473
769;0.27568731082174136,0.2320580541924676,0.2796008967411028,0.7973519129167028,0.975370107065545,0.9341893653881288,0.5839005981429061,0.32900361006602574,0.6993448618946464,0.6927096872477888
770;0.561500472285153,0.16510506189255902,0.385493583341213,0.6308847615470937,0.7672442255173773,0.014026033259418424,0.7749380403567919,0.6642504387261247,0.07123800915310718,0.9605116825218285
771;0.8260842579665578,0.49236931716392685,0.6132894466063121,0.3066790156252881,0.8636351856118235,0.34574269159014603,0.3311706923003681,0.836270996301666,0.37526929032892065,0.540252095149355
772;0.3096763529222891,0.008377642242940686,0.34857375903668497,0.2582333415706466,0.12402495116761236,0.6317388253525064,0.19614484826893885,0.5405850940851342,0.6377869871449465,0.10016237821408125
773;0.98806969135095,0.8710068578902891,0.738756753515379,0.64861716307238,0.8131399887031467,0.7779238984733517,0.9479273056811189,0.9127357094303662,0.4538333974365978,0.48726706063995595
774;0.5066391223780283,0.8733891056157431,0.1786010312242925,0.4148546277395465,0.4812265737129199,0.3129847513141574,0.8472771865496826,0.011687026710578086,0.760136441634825,0.3851244515192481
775;0.6841124336550494,0.5942512289592216,0.49250367825596575,0.47544115806282883,0.04123031546282008,0.7809347679231787,0.26014168177422037,0.9414187562241362,0.10924260316087675,0.9588376755041006
776;0.3929525522699887,0.5399525732150298,0.9658761807451679,0.8509330369771303,0.6753540250481702,0.4780790884956142,0.24169046278431838,0.5768100945357878,0.19025139392551504,0.9840069252073322
777;0.40745989364048474,0.6322148531912146,0.6488932301973009,0.03033762292605313,0.25142217738862893,0.12624803317144884,0.3931241662335646,0.5641311608367675,0.5945178360198515,0.9243538511190293
778;0.561902755500428,0.12999409891094316,0.021445211211953974,0.745348097654924,0.1485749551533747,0.6380760786395719,0.5274675193925983,0.05221323592725735,0.729521208397617,0.5311486244585212
779;0.548820760043377,0.5666081540644005,0.13473003929438276,0.15891927423891505,0.6086397375336321,0.5284714613127024,0.4413002359941596,0.9497935946779762,0.2745114270771847,0.1226941562871181
780;0.9316362668686987,0.6494534260258075,0.03314240220529541,0.5072020681655459,0.02639874835443512,0.6729644511723913,0.3631599892442684,0.369619031362616,0.38110327925575327,0.8823260065042875
781;0.6883114167277001,0.20619403656427482,0.1425102232467601,0.37853987926500676,0.7155001546930089,0.7018382637348173,0.8274539755241622,0.04185981481786161,0.34310045059847405,0.43302124812367315
782;0.5099175883440425,0.4378080174961103,0.8612411738169362,0.9442186952835919,0.19175536034224838,0.27240622488479627,0.39302917764361156,0.008249776762932814,0.45647221911770564,0.3370576285281175
783;0.6190576164135259,0.6565597919020827,0.7257740406167098,0.6808896091190425,0.378142980113371,0.04283479101399057,0.8179181904170076,0.5202327322957628,0.8754049270051071,0.6624122006930266
784;0.14781123174157984,0.9937986010570059,0.9350277485057725,0.01954284600021472,0.2412689890990647,0.690606977414987,0.9956502571357483,0.4667361458724062,0.4430344404284212,0.018566787345522195
785;0.12518411008662966,0.3763677180567979,0.8740804348085137,0.46600798406624344,0.6233532685518072,0.23463481831726551,0.015753410718483574,0.9580396559135391,0.031026576190668065,0.905937024635686
786;0.38377232151797247,0.6638349594957585,0.0331038371380169,0.31102016569531454,0.7796278937589484,0.6782807723178427,0.8476331579039675,0.19737095744756405,0.2054230652897242,0.19258796808931566
787;0.7627218628116967,0.11570607198354432,0.7484665557620029,0.9901601952773705,0.16767447366818045,0.6310108803291703,0.5717128632422964,0.45408545116918597,0.9307867035581109,0.7226638248753369
788;0.3456313470427219,0.9671975813945171,0.9913298865493642,0.3859657485778898,0.8728874110476516,0.4937133992129513,0.7415379370993999,0.45275068134961904,0.25845183391143445,0.12934153300086249
789;0.1849618526085638,0.9489431019061604,0.7049127081167126,0.25602348007463216,0.2768038102633287,0.6756409166375333,0.11839323296658821,0.2307927389901987,0.27670282041151184,0.7627027053640648
790;0.42992608005745814,0.25051688781284953,0.4240350449250928,0.22396173247334916,0.08156192481236357,0.6983551119967057,0.4952028079793981,0.7899489994213252,0.3866509595297529,0.5168220537067251
791;0.6253610613852878,0.15780040793000916,0.13155379153278324,0.6865098515170334,0.25151589144731556,0.05459016780479209,0.8147029065836868,0.9352079627169301,0.5958816814010314,0.35305070170477715
792;0.4443893005829834,0.45516915415946124,0.6769978632678109,0.08389078474505351,0.8355103972214115,0.749616722132905,0.7784057638944233,0.7459877913553429,0.05158405505437069,0.09531975132145509
793;0.19348249107464333,0.5647419538611302,0.35567291948410173,0.5692371848047579,0.5989903099771132,0.36790951096406277,0.6426629207926818,0.8932253161557796,0.9031031745262015,0.7388575968437736
794;0.7699290072263014,0.6014265110192238,0.5169946491945622,0.6491200931860157,0.36169655598426165,0.4891821220620094,0.04298667443546145,0.6813658580706762,0.6665925383680784,0.41874337994128574
795;0.7934697769613791,0.39287216501340105,0.693068843262587,0.8542134846134511,0.4876505115840558,0.5196421660948848,0.8951885354390917,0.5049869100564559,0.24051899330276427,0.7819237463329233
796;0.6615967129582242,0.9341758664595329,0.3615984294854956,0.47935111402085473,0.8958948372941784,0.43236756749305894,0.17850088713857504,0.7138089820621676,0.22534166462383243,0.02642089762624522
797;0.23020364210537958,0.3122988549792919,0.6766889175169103,0.5104875911747826,0.26222230669697133,0.911239075170691,0.9783343771625171,0.15083128519181843,0.0712663043626055,0.6330175538822486
798;0.9169376428673861,0.869604229922274,0.21251113572110458,0.03950670299421677,0.24310421555963568,0.7280313866837365,0.44520964407552654,0.9868834274838912,0.5308874444140951,0.055710980121830844
799;0.5413497068833522,0.03207100217411907,0.1473542809044206,0.6533041710794558,0.20665063584295484,0.34946057977513034,0.6308971979493513,0.6796874880272443,0.27133277962737556,0.7610207166234567
800;0.8705994418602674,0.4504154437517629,0.8771253061444693,0.7249095069694096,0.3298897071433309,0.9664117360003778,0.6944585992118705,0.8442982288565044,0.4341716527161079,0.07926980213238488
801;0.4152319797720585,0.5028646846924041,0.6363984936430211,0.07117461876632802,0.9747858952884213,0.9694905630380992,0.17843111164503656,0.8224914849437944,0.30321885685942385,0.20271646428075263
802;0.7711800188533052,0.04446497667702043,0.5392063381532538,0.8514044451155662,0.6540627294855631,0.5334820142870036,0.04964415895553098,0.2615373775379253,0.4814687861133474,0.8676977163284845
803;0.4589099491439681,0.2757662418264102,0.4136315844707975,0.11240124324424916,0.3328572765658211,0.7913325978893823,0.23508306137111634,0.8183863523067169,0.6742186581941748,0.6594807270171934
804;0.03322156359688344,0.15543385463875858,0.16447886867917982,0.07230535938713922,0.36922429433075343,0.8758994043783858,0.40947336750199403,0.7239912073551354,0.004171456493033965,0.41431688164232994
805;0.40903263664095224,0.25262188823601106,0.8146398499489768,0.26040321083439677,0.8188624126799632,0.6058271895104914,0.5125607550939351,0.40066905758868177,0.8322695389646927,0.5677268949198883
806;0.05870985099284143,0.05610888759505206,0.9984660494230945,0.26680405901502613,0.06596701733933508,0.9895533852362097,0.5864356597667013,0.04746302302650718,0.17967537673487888,0.7409220922453928
807;0.6109792436697397,0.903562840731393,0.7446394554698346,0.12521468041454809,0.9962941449090026,0.019407641176512724,0.6911587745052556,0.6371390765107245,0.4261529340672311,0.523046478185964
808;0.0020857230408626304,0.9058018651964379,0.7314533521382992,0.5522165932160988,0.6075504268894238,0.17009722692477958,0.02302870159504722,0.031873714913916884,0.8827629345063913,0.7405604427971055
809;0.05173996761033972,0.23765137509108714,0.8550642943193073,0.9605841109573007,0.6084649254499218,0.6017685947619983,0.8994426129834934,0.8856959149539562,0.31293950420806604,0.6616234656590094
810;0.3714295650907019,0.42985564244413854,0.37663585436119473,0.04744674979484731,0.6893806618009356,0.4186600467675414,0.5574185617363279,0.32977050705266586,0.12453138429350352,0.6644545722279306
811;0.10422753472142232,0.14959849274369785,0.22871966064729943,0.3890321837159295,0.23258891206085308,0.47034129159061544,0.8097896479605527,0.32368692940255417,0.8566927478767817,0.464284081614996
812;0.1709232403195966,0.7136883761689914,0.2287307032093594,0.5168069968102325,0.4083224696409984,0.7717719777773686,0.7715923884076968,0.5703850513330428,0.6974004032123855,0.4939699993618264
813;0.9017498901247312,0.9769235010578948,0.9657053162085832,0.46905736340032234,0.9100911280097149,0.3922705976921538,0.8544159173218494,0.8755241901416696,0.7540617537972679,0.6898760288056529
814;0.18703721263695383,0.328122357203505,0.17947779405108388,0.9708191162683825,0.8976662823468643,0.2980306211584508,0.8745808099188065,0.4344584408351416,0.5302292568960039,0.4732462033760467
815;0.053738510209745405,0.23507946907596422,0.9915771486568378,0.025995193609968825,0.1136847904802677,0.6561773763369652,0.857597713470305,0.3890273774219516,0.8051574708711329,0.6950209973856099
816;0.452187836192798,0.6719071699886209,0.2984681143121396,0.32260714578635075,0.74794338885983,0.5760697118366136,0.9582637481429944,0.7592492319207336,0.6793715140438612,0.9572326089940416
817;0.8207419332106356,0.5287055575565076,0.2077439352292335,0.13668362058299044,0.4475737380436198,0.45017861995310604,0.7793076523350472,0.9250029375587253,0.22114550720497606,0.8312757875701122
818;0.20250587104172568,0.874550606482635,0.479198429883434,0.3711880507248514,0.7607270016010745,0.02241048944289359,0.7145393775084048,0.7766100286437525,0.7232223875007052,0.7474417880542864
819;0.09684716710182861,0.359584702080447,0.7688207324284788,0.9907872178702769,0.06293184156390397,0.4972969677433099,0.11408124750759674,0.8982333007420897,0.02765042157730757,0.8195450032780116
820;0.23054650276670785,0.03398832147426467,0.44353337787209035,0.9913047292787882,0.4887861487045966,0.5536187399052394,0.018759755399469502,0.8746590962536672,0.4894659509679554,0.8678223613334706
821;0.38755349180167087,0.43415714577516873,0.6898400437117334,0.7032059059009876,0.8303821823447803,0.6688144398604965,0.5456306753574099,0.12818603304267306,0.030576564711109477,0.2901276354889165
822;0.032239378721355405,0.5598785953449384,0.9263683213422217,0.7656114805582402,0.3101825306143826,0.9421742403547043,0.5456316674041625,0.3593308861725383,0.9377094490910965,0.042245800003004486
823;0.6750916877592366,0.23910829954388846,0.1857011565293254,0.9009576582928321,0.9830027998272696,0.899087650182568,0.5260243923704672,0.3936369970471002,0.9050744306680113,0.015831163466009768
824;0.5238253592064656,0.483012891002061,0.6316215345271824,0.824781962485322,0.29803645286701785,0.5189215239272911,0.9252927014732037,0.02240183786399652,0.051213008436496565,0.4693116345631665
825;0.45961406356552326,0.1474646416694576,0.6297634348439066,0.7802497474341669,0.9396244152933098,0.8243228554705863,0.6622043973132309,0.3912415550909377,0.756621694708759,0.6273124209226577
826;0.6942295568128233,0.16169987148488407,0.7042101799201913,0.2399987962673965,0.724759560141465,0.20037731521479218,0.6974605160962342,0.549048592295449,0.505254675212152,0.055969869920081905
827;0.37177792150545785,0.09672004016588542,0.057199754178251516,0.44950876624408365,0.08448295078666113,0.2814114914593825,0.43703761425616694,0.20552958886447636,0.6263750691878901,0.33070991209016076
828;0.4961642174289682,0.18505929212859795,0.5828041061461764,0.32934909480046703,0.7295768269359151,0.7239734588545162,0.6749421319489327,0.6985354360253211,0.9820540999345805,0.9843764743950519
829;0.728816866697966,0.9077314934435308,0.6134067874695103,0.2636486264535548,0.10204469417192863,0.9276755466099313,0.10935757757073916,0.2340023948307045,0.7218981458626261,0.2612248170911736
830;0.19407134863576658,0.009446726248233062,0.8381571018946391,0.3909505795940992,0.04079846650325758,0.6027345668183764,0.7355446197525882,0.3092714217320206,0.782207222610058,0.5875307781371847
831;0.8846180011199458,0.5167455028736814,0.5660387343450635,0.012778757306092126,0.10964775226818502,0.984946606904042,0.5763019343478144,0.7802359159463437,0.5915722583568652,0.8338134617788001
832;0.5561209604993266,0.24007018966393057,0.9009988267079119,0.7250257815336618,0.10096908479241451,0.2041840014071693,0.8598380561194496,0.28204109304031644,0.6749020134798802,0.0390233594323689
833;0.9984603150426147,0.017823331684236665,0.7800095925122007,0.5284182900478501,0.9036959561959771,0.6433112930377644,0.5171817187296145,0.12475060554686834,0.9067157455035331,0.8211368247199013
834;0.3430312188157669,0.7110353213911594,0.5576325591804259,0.7133473016098197,0.8988272403512181,0.8728596927565516,0.171034487200455,0.36087384106870724,0.7904811542537566,0.16155616028208608
835;0.007552817179275806,0.7426448558383213,0.19083385592056556,0.38704952884310306,0.2648531798861582,0.5764315842745206,0.37689938018561375,0.6975355689926264,0.15497274364662605,0.026867468472018152
836;0.05084432418095286,0.2847073634615507,0.35656969949620243,0.19104655616941157,0.3809917392632317,0.2359947961585781,0.038515487248170555,0.05517272657883443,0.6545533484937845,0.008931580177549803
837;0.8658217651832502,0.004396369594697247,0.1261037277778848,0.11665869723744837,0.42659840900299273,0.6215586141711827,0.4208659733264367,0.5596453494653523,0.48549225718837896,0.9119056409058691
838;0.8401080944933254,0.12846683576428086,0.8219983421590088,0.42758635568395187,0.8993403592753485,0.259209647529993,0.26192039350444785,0.4147885551994477,0.659622764647889,0.737710377997785
839;0.9031173837823124,0.034180527416797224,0.6325067765126551,0.829819667924741,0.5564771592868105,0.6786113494005938,0.13286017059054345,0.16075618942850456,0.898941154408236,0.034348933586602515
840;0.6277727395474564,0.9501203850935606,0.05360273523889536,0.2947337567268078,0.36614760149367687,0.9344069392415673,0.022854265686774622,0.008794916490933224,0.7455585976863315,0.5406469714416899
841;0.4826633318805229,0.6457052852033218,0.4642474102950722,0.6201122159273342,0.7873721275533556,0.689109703975512,0.24039609457351607,0.7724035783617673,0.2734304632561919,0.09140187271009681
842;0.9025467526398767,0.3207830719855391,0.09977159946414138,0.03473732329503376,0.46490118805041913,0.10459549895113185,0.8046502216158168,0.46994018695634865,0.3488488098103707,0.45950525166234246
843;0.7704617287642599,0.6294074507272491,0.5567275949027526,0.37230144854310465,0.2390716301887318,0.9296593755067032,0.018144154526778644,0.47794916026989653,0.6938619488313694,0.3206896012231212
844;0.905365125599898,0.5276412266226421,0.4747289769327995,0.8547335677302121,0.13828301164551826,0.9819893113498362,0.6717169007374489,0.22167140710781064,0.761309934714386,0.7124563589328452
845;0.2771721509598062,0.09347236850855967,0.7217025918920796,0.8526213123796167,0.3459217977544615,0.7306741770062953,0.9819535135125674,0.26209801476214356,0.14217712715287678,0.16026460955755972
846;0.5825857508530158,0.2971392259475709,0.7394179384434132,0.5129467530651434,0.2204369934464152,0.5777985674877476,0.45285383738349194,0.1766000165231958,0.6300304542799674,0.7502028293413966
847;0.6967389579762583,0.22932283923083352,0.035259442135398555,0.672091279176209,0.691935497021511,0.937988485652718,0.3887295989933046,0.025955271135886804,0.800434485678942,0.5785442949567284
848;0.38681902847893057,0.3055512443488436,0.5061150415067543,0.14660133442174783,0.7247091907540572,0.8217731253753241,0.8115745475633422,0.8895521566907435,0.8505704269576487,0.3131707808461457
849;0.07506820692537375,0.1639824185749087,0.043117299182738544,0.5148416608540961,0.39108142608373386,0.39659203915181185,0.35317770201586873,0.7619177774163036,0.8365050951731768,0.5973111010995834
850;0.920204871811752,0.9704408192747912,0.07720644014423594,0.187022517974907,0.5605010111996759,0.6481083100056435,0.2523238807016144,0.72377527683541,0.6048081726824805,0.5449141339991993
851;0.6269535303828188,0.5537444831218893,0.6641572993773059,0.5336629814323084,0.016611287223528448,0.6068450901764331,0.015470356296903187,0.9469544031625039,0.11746246746420363,0.11644439167107956
852;0.2539782968528519,0.6843315460702948,0.7377887767480357,0.981632381135331,0.901653996423271,0.8130550791966968,0.7851099877681377,0.8859485775423629,0.5878362247257043,0.734834149097573
853;0.8058988579287865,0.2403444731385651,0.19723066138914813,0.3572981748371413,0.4817093374735113,0.24910225146057519,0.45251264654102696,0.8735783646870209,0.5861641874868083,0.23226550252719902
854;0.1473579976301861,0.09416638334408078,0.23890629803699648,0.36633878467766856,0.7293348086706959,0.368534427664997,0.7217209759977848,0.7169144107854805,0.6291655686994716,0.03984171692563876
855;0.3177130055588995,0.819363713534667,0.957099475298342,0.9046672635046046,0.8037011679045449,0.2221997150346754,0.12903743301766735,0.9198317210334166,0.23257585684732474,0.15723717870760767
856;0.3968096374663711,0.004947792475392121,0.26816187738132036,0.5485893024572642,0.9041340839666624,0.5646279139594633,0.2854129735776433,0.45018592120430834,0.12307018067199649,0.46119272306280434
857;0.905971556191099,0.7057938081819957,0.2557639432054556,0.09924888245135544,0.5879290840310842,0.9889843927825438,0.8253271385466255,0.2585837236988876,0.4019706619757192,0.036539127423589224
858;0.2694868028518227,0.1822220353943167,0.40125914884477454,0.5866508808442563,0.05898412999967384,0.6864983257563855,0.013564935809183498,0.12347253917291978,0.20952849654904004,0.31790912470209287
859;0.4011327335037198,0.699983946627599,0.3506511587750438,0.7223504889394009,0.002039931648602278,0.8820550976430359,0.9465249821646388,0.10661120593509588,0.31883558408850055,0.41262134216273794
860;0.1411000422775862,0.7874455782319166,0.9957730428676294,0.634615151457083,0.8148749499764182,0.7095909758125868,0.9983322409457962,0.5157559123496158,0.2857435577407412,0.8197473330177918
861;0.42400113705657283,0.9516130140969542,0.6202876966728436,0.9876746632813499,0.2669063710249082,0.6808404946822376,0.4312486072017262,0.5970302352235347,0.801352866410791,0.9170517227284608
862;0.23981861681815841,0.1727368038947238,0.0119485057915939,0.5651520763437856,0.3814167259968001,0.22626097771611953,0.9314591160047564,0.9092335543916914,0.45761526569853417,0.017055123746964385
863;0.3183786528468978,0.4621984103424621,0.5157106359375556,0.4019000202575421,0.18910657353012483,0.1837349727274903,0.23688110846635257,0.9846345321777173,0.12225951319322126,0.025898934252758354
864;0.9659931271285661,0.21788004726458543,0.9412037590220532,0.21369703860897293,0.5682334789960127,0.12637406156245168,0.5599293432169714,0.814863422244169,0.6704360588047436,0.6927689988369921
865;0.5219710531952847,0.3570920142164882,0.5627472484208136,0.7688269761795063,0.08000084095337001,0.9541194918362423,0.8630838537828388,0.6386674265141834,0.8744196372466736,0.3981214849844381
866;0.8614300720361745,0.1257590148923009,0.11772392382827435,0.6328161387740886,0.5494867058274159,0.4617057230157884,0.03537042899479259,0.891637418318675,0.5655452937895662,0.5915060693494708
867;0.1610326017641236,0.3189967879166399,0.8999456780192298,0.080452654981097,0.41931190877780256,0.20380057136733465,0.3838435289775882,0.3334348043611569,0.8661574809633276,0.48161940536170533
868;0.4730660003691032,0.30488906731511745,0.5715904505700958,0.03478700766816578,0.9962576912752185,0.9760937212024218,0.6866323918027669,0.39567182194272765,0.015893495858312456,0.9685175039253057
869;0.9438099538836314,0.0801969155928256,0.5190129838525182,0.6234445178305001,0.6351004645108967,0.745220965102398,0.4371671765645735,0.5428693995192725,0.8922454298144373,0.41004138061977147
870;0.9058235564185444,0.5165473271957894,0.11801773299597296,0.06498998113471988,0.4238497549271789,0.02103093140258705,0.10130391044177722,0.5614614337478463,0.6183953116433772,0.5417444201742774
871;0.4139030154981096,0.44113640403714993,0.0536045924717482,0.2189005482668832,0.7154166350897786,0.8946864268603929,0.1316993230529313,0.579015140325824,0.2913882514445739,0.1325035643851814
872;0.8251421450097569,0.5179507313312918,0.6069824474702414,0.5503982289790403,0.8003973335277526,0.5495296773687395,0.3157922109289083,0.5720916898998809,0.6696789407328964,0.949403336660415
873;0.5952361177588127,0.8093286909343117,0.9131469867423252,0.09274932379513823,0.7506531870536057,0.9051652617105077,0.08573488034746723,0.38902020154214423,0.3356707948196148,0.18674613838621523
874;0.9080716991283191,0.9818393008243153,0.3820956695447093,0.09242483058365403,0.5562331397063633,0.9675891759947977,0.3028649878987576,0.7732834340168463,0.7372548712508067,0.7140959443253088
875;0.32220950259938363,0.5512691140253543,0.8992277313702088,0.3938942476090105,0.5553927474617575,0.26536973310855194,0.8391927769019009,0.20772432524043094,0.5010514946552765,0.394397318750663
876;0.7748947563079891,0.6121327271283592,0.7279340831074611,0.08121386703337974,0.6685174507511756,0.20845681035043184,0.47727868415498864,0.3972130956735077,0.3610914052699108,0.2940790745406622
877;0.014851340844262428,0.239677459051592,0.20000680589388964,0.4427905690290378,0.15072697374667587,0.6885941739723009,0.11900193418773275,0.7461134743360627,0.96876579846573,0.1904709104369977
878;0.35201133430049936,0.11215301707493697,0.45130512759688823,0.4651638521038054,0.2006055641550577,0.705432160593187,0.10261361903017907,0.730719498468514,0.871340687171273,0.9402964644746971
879;0.6025063768450801,0.6968548575802109,0.3600596471880152,0.6456447449349756,0.0673508443839369,0.002191732501352517,0.8119611293444965,0.20545035952396318,0.2966268526949366,0.018425868114156252
880;0.10292384086744322,0.6347415452682766,0.5459182402699564,0.24434415344220695,0.8678067004952874,0.04899826841701582,0.1499197729814331,0.24968517537058066,0.35156608238159603,0.6025013727264665
881;0.302087177886354,0.7472912054952123,0.2128673193914531,0.3188218132809655,0.08791119541374659,0.6175201799257506,0.14241312856246247,0.9182017305227504,0.9842496544395111,0.8357641864158938
882;0.004985642327411499,0.1824974538026296,0.9823064194771692,0.7906709212703108,0.018997883922701075,0.5934838274023031,0.38932911938361203,0.5088543920545561,0.07620417312184391,0.30140348545967266
883;0.678365620884006,0.38237297713204765,0.9994122764986371,0.4318530283856382,0.7839038902977159,0.8853311841778159,0.528506587237874,0.8560956536045828,0.17366559354196853,0.6547185143667813
884;0.8245486765920623,0.6807131346639224,0.9530204633146496,0.37789732498206974,0.29926795064633904,0.4066163541684674,0.2616397654327697,0.18618423362386216,0.24515515347159156,0.553991155195954
885;0.0934773929071605,0.4303619403094191,0.4398314428661422,0.687902579714804,0.6726457706062388,0.4063267827059138,0.5065044051089238,0.21217790128265335,0.8818433104099678,0.3194633987751323
886;0.878360982701112,0.14984109954264713,0.6340715165722544,0.6725085117143516,0.803813057957365,0.8480740435963809,0.1284619829102982,0.5015156718704183,0.8834657475090243,0.9281475822406424
887;0.5612475423592992,0.49091468997734367,0.8602491846504339,0.5538883127662338,0.7096585487556308,0.31051674414505026,0.599739288921215,0.792293074026026,0.6469408536250788,0.3190664673577186
888;0.1624969831032511,0.14305539492782404,0.484900615918758,0.15843126859404755,0.9696451070507311,0.8102706197155176,0.5986757237254534,0.1839059681235814,0.16387213130372835,0.6136581645402454
889;0.924262638740407,0.1892936703699416,0.4216120439439497,0.9650972063790229,0.14520351463079317,0.4005892734358455,0.02927823059493273,0.8125745829193828,0.28078434474493374,0.6965751106131756
890;0.06304139328065628,0.289246367479589,0.11167969411873946,0.41506940867428377,0.08888503299782224,0.14408756342946583,0.028701008865510635,0.5867092534501205,0.7729892304694708,0.4488141701828804
891;0.9572240628514072,0.05215389802070314,0.9842122609557543,0.9683885704339786,0.7213524067889097,0.03244134766090734,0.8623552810517203,0.5839748668240722,0.37825873240706254,0.8506114446717735
892;0.8837314367672413,0.2701500260277715,0.13859655682396743,0.79093805355587,0.343003684151148,0.3239186368089686,0.508721503159351,0.7298150401211974,0.4083820038000462,0.4336015431540431
893;0.9158218459954701,0.18269858024221453,0.1362857730807865,0.548338201191557,0.14264459189940992,0.4515178419883339,0.03581097482845064,0.8239030242250959,0.9712552766724317,0.25538860171063815
894;0.782777336135102,0.7594300578812457,0.5924040437366769,0.6681029641542903,0.9532089663652346,0.5376996667124205,0.4704292190853393,0.4327841305154233,0.10347373441527885,0.7877265461211953
895;0.8034227379482771,0.47495490288249276,0.8791881322850577,0.1427123669415068,0.8212090916431943,0.5913219999202405,0.7535178160740257,0.4729747837344669,0.428795900961049,0.2481600504215512
896;0.25912258832989044,0.915689847663169,0.3545931134330146,0.868689897321723,0.9852776832918172,0.9389715789906751,0.019609509866364117,0.17836636286203655,0.7869555253121541,0.617097374417131
897;0.5088708480656619,0.4776919662896699,0.9410905804535039,0.8344168372511922,0.6664712542913782,0.4713800300037465,0.32795568836819067,0.7777315942612626,0.4890227376415057,0.6930278872782443
898;0.9425938638406846,0.7549237065472265,0.8654980408520044,0.516499132880053,0.776961103852167,0.0002298516040418752,0.4794494315523169,0.4517900833713243,0.7983543608936435,0.19112953858958348
899;0.6876062303918954,0.31954819382060096,0.37309979842873653,0.2443524801411221,0.4231547673939565,0.5760473922168131,0.34537908403958417,0.010012636065874325,0.8300923632013173,0.15807130875515363
900;0.874057483246722,0.3921743332191523,0.5353512411914931,0.595143060771071,0.424772714257576,0.9427262764084622,0.47624898846594776,0.9500857439778062,0.24640117347737,0.26719952777804024
901;0.3529284928033326,0.023013288020975797,0.3725501503752334,0.5985522524555527,0.10198653237346156,0.46678416275731516,0.9952869195303211,0.2814962208960856,0.9598810840715055,0.47847792242515774
902;0.6177517584210495,0.6785715510090476,0.18297124385385422,0.9234596945883468,0.20477269767494022,0.6997014786811202,0.4859427624005874,0.7057476705261557,0.20284353025063817,0.2355771641672253
903;0.6022261909411831,0.018239852904603726,0.6898785642775275,0.36592171477594004,0.17165655367217258,0.9978254825546276,0.18848947049437625,0.29964910811450407,0.6406576665740792,0.7774766316479929
904;0.10158964953255478,0.2328395863621462,0.008956368973021878,0.24207958057677537,0.05442548596189878,0.8564184722265394,0.36089248609191493,0.03286801694030861,0.2395253717768041,0.6275269839286969
905;0.8499594601335572,0.9917669234061992,0.5276622375994265,0.028330692392957046,0.5387454326002393,0.09792288488888934,0.32701252151099414,0.2706956075409369,0.6888977484194925,0.3774575200256073
906;0.34519660302685795,0.014696207446892928,0.24442693728080944,0.01701440902333662,0.2123712073084747,0.892834999220004,0.6972166973670202,0.42234591439639535,0.8404822499954263,0.13968952843374638
